conid,candidate_date,sf1_datekey,staleness_days,staleness_flag,identity_tier,is_alias,coverage_status,reason_code,revenue,netinc,eps,fcf,roe,grossmargin,netmargin,debt,de,assets,equity,ticker,mle_rank,irc_rank,source_signal_label
356576040,2026-03-12,2026-02-03,37,,MATCHED_STRONG,False,OK,,39968000000.0,-2623000000.0,-3.7,-1644000000.0,-0.155,0.063,-0.066,19598000000.0,2.562,58538000000.0,16008000000.0,DOW,3,8,MLE_TOP10xIRC_TOP10_20d
474515500,2026-03-12,2026-02-26,14,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,7,1,MLE_TOP10xIRC_TOP10_20d
13497,2026-03-13,2026-02-25,16,,MATCHED_STRONG,False,OK,,122687000000.0,2348000000.0,7.57,4012000000.0,0.099,0.044,0.019,10619000000.0,1.323,57988000000.0,23725000000.0,VLO,8,1,MLE_TOP10xIRC_TOP10_20d
89495776,2026-03-13,2026-02-26,15,,MATCHED_STRONG,False,OK,,135222000000.0,4047000000.0,13.24,5772000000.0,0.24,0.117,0.03,34358000000.0,3.458,83955000000.0,17314000000.0,MPC,6,1,MLE_TOP10xIRC_TOP10_20d
105669270,2026-03-13,2026-02-20,21,,MATCHED_STRONG,False,OK,,136560000000.0,4403000000.0,10.82,2729000000.0,0.159,0.097,0.032,19716000000.0,1.493,73680000000.0,29093000000.0,PSX,10,1,MLE_TOP10xIRC_TOP10_20d
110619459,2026-03-13,2026-02-18,23,,MATCHED_STRONG,False,OK,,9893300000.0,1281900000.0,1.87,3565900000.0,0.155,0.735,0.13,372000000.0,1.659,24979000000.0,9393000000.0,PANW,9,5,MLE_TOP10xIRC_TOP10_20d
474515500,2026-03-13,2026-02-26,15,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,7,1,MLE_TOP10xIRC_TOP10_20d
89495776,2026-03-16,2026-02-26,18,,MATCHED_STRONG,False,OK,,135222000000.0,4047000000.0,13.24,5772000000.0,0.24,0.117,0.03,34358000000.0,3.458,83955000000.0,17314000000.0,MPC,9,1,MLE_TOP10xIRC_TOP10_20d
110619459,2026-03-16,2026-02-18,26,,MATCHED_STRONG,False,OK,,9893300000.0,1281900000.0,1.87,3565900000.0,0.155,0.735,0.13,372000000.0,1.659,24979000000.0,9393000000.0,PANW,5,2,MLE_TOP10xIRC_TOP10_20d
383858515,2026-03-16,2026-02-18,26,,MATCHED_STRONG,False,OK,,3427158000.0,107741000.0,0.31,914717000.0,0.032,0.8,0.031,1279005000.0,0.78,6643844000.0,3732206000.0,DDOG,4,5,MLE_TOP10xIRC_TOP10_20d
474515500,2026-03-16,2026-02-26,18,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,10,1,MLE_TOP10xIRC_TOP10_20d
13681,2026-03-17,2026-01-30,46,,MATCHED_STRONG,False,OK,,10734000000.0,3755000000.0,10.85,2307000000.0,0.623,0.427,0.341,4655000000.0,1.163,15611000000.0,7111000000.0,WDC,1,10,MLE_TOP10xIRC_TOP10_20d
98542021,2026-03-17,2026-02-13,32,,MATCHED_STRONG,False,OK,,14733000000.0,1294000000.0,10.32,3110000000.0,1.143,0.901,0.088,6415000000.0,17.06,24452000000.0,1284000000.0,EXPE,10,2,MLE_TOP10xIRC_TOP10_20d
383858515,2026-03-17,2026-02-18,27,,MATCHED_STRONG,False,OK,,3427158000.0,107741000.0,0.31,914717000.0,0.032,0.8,0.031,1279005000.0,0.78,6643844000.0,3732206000.0,DDOG,7,3,MLE_TOP10xIRC_TOP10_20d
474515500,2026-03-17,2026-02-26,19,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,9,1,MLE_TOP10xIRC_TOP10_20d
491932113,2026-03-17,2026-01-30,46,,MATCHED_NAME_VERIFIED,False,OK,,10058000000.0,1970000000.0,9.21,1675000000.0,-8.894,0.386,0.196,4499000000.0,17.972,8708000000.0,459000000.0,STX,5,10,MLE_TOP10xIRC_TOP10_20d
10880,2026-03-18,2026-02-18,28,,MATCHED_STRONG,False,OK,,22075000000.0,2326000000.0,1.65,,0.046,0.317,0.075,22396000000.0,1.321,84186000000.0,36034000000.0,OXY,10,1,MLE_TOP10xIRC_TOP10_20d
13681,2026-03-18,2026-01-30,47,,MATCHED_STRONG,False,OK,,10734000000.0,3755000000.0,10.85,2307000000.0,0.623,0.427,0.341,4655000000.0,1.163,15611000000.0,7111000000.0,WDC,4,9,MLE_TOP10xIRC_TOP10_20d
754442,2026-03-18,2026-02-18,28,,MATCHED_STRONG,False,OK,,17188000000.0,2642000000.0,4.18,3342000000.0,0.175,0.465,0.154,8586000000.0,1.035,31599000000.0,15528000000.0,DVN,9,1,MLE_TOP10xIRC_TOP10_20d
383858515,2026-03-18,2026-02-18,28,,MATCHED_STRONG,False,OK,,3427158000.0,107741000.0,0.31,914717000.0,0.032,0.8,0.031,1279005000.0,0.78,6643844000.0,3732206000.0,DDOG,8,6,MLE_TOP10xIRC_TOP10_20d
474515500,2026-03-18,2026-02-26,20,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,3,1,MLE_TOP10xIRC_TOP10_20d
10880,2026-03-19,2026-02-18,29,,MATCHED_STRONG,False,OK,,22075000000.0,2326000000.0,1.65,,0.046,0.317,0.075,22396000000.0,1.321,84186000000.0,36034000000.0,OXY,8,1,MLE_TOP10xIRC_TOP10_20d
13681,2026-03-19,2026-01-30,48,,MATCHED_STRONG,False,OK,,10734000000.0,3755000000.0,10.85,2307000000.0,0.623,0.427,0.341,4655000000.0,1.163,15611000000.0,7111000000.0,WDC,2,5,MLE_TOP10xIRC_TOP10_20d
41045553,2026-03-19,2026-03-05,14,,MATCHED_STRONG,False,OK,,5124289000.0,229049000.0,1.61,742213000.0,0.083,0.421,0.045,1583697000.0,1.11,5892359000.0,2792358000.0,CIEN,1,9,MLE_TOP10xIRC_TOP10_20d
201113895,2026-03-19,2026-02-04,43,,MATCHED_STRONG,False,OK,,2105200000.0,251600000.0,3.62,18500000.0,0.276,0.334,0.12,3322700000.0,4.676,4805300000.0,846600000.0,LITE,3,5,MLE_TOP10xIRC_TOP10_20d
474515500,2026-03-19,2026-02-26,21,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,5,1,MLE_TOP10xIRC_TOP10_20d
491932113,2026-03-19,2026-01-30,48,,MATCHED_NAME_VERIFIED,False,OK,,10058000000.0,1970000000.0,9.21,1675000000.0,-8.894,0.386,0.196,4499000000.0,17.972,8708000000.0,459000000.0,STX,4,5,MLE_TOP10xIRC_TOP10_20d
10880,2026-03-20,2026-02-18,30,,MATCHED_STRONG,False,OK,,22075000000.0,2326000000.0,1.65,,0.046,0.317,0.075,22396000000.0,1.321,84186000000.0,36034000000.0,OXY,8,1,MLE_TOP10xIRC_TOP10_20d
13681,2026-03-20,2026-01-30,49,,MATCHED_STRONG,False,OK,,10734000000.0,3755000000.0,10.85,2307000000.0,0.623,0.427,0.341,4655000000.0,1.163,15611000000.0,7111000000.0,WDC,4,7,MLE_TOP10xIRC_TOP10_20d
6220356,2026-03-20,2026-02-20,28,,MATCHED_STRONG,False,OK,,4208175000.0,452031000.0,3.11,699265000.0,0.096,0.589,0.107,5675388000.0,1.306,11479643000.0,4977371000.0,AKAM,10,3,MLE_TOP10xIRC_TOP10_20d
41045553,2026-03-20,2026-03-05,15,,MATCHED_STRONG,False,OK,,5124289000.0,229049000.0,1.61,742213000.0,0.083,0.421,0.045,1583697000.0,1.11,5892359000.0,2792358000.0,CIEN,1,8,MLE_TOP10xIRC_TOP10_20d
201113895,2026-03-20,2026-02-04,44,,MATCHED_STRONG,False,OK,,2105200000.0,251600000.0,3.62,18500000.0,0.276,0.334,0.12,3322700000.0,4.676,4805300000.0,846600000.0,LITE,2,7,MLE_TOP10xIRC_TOP10_20d
474515500,2026-03-20,2026-02-26,22,,MATCHED_STRONG,False,OK,,9220000000.0,1434000000.0,3.99,1779000000.0,0.245,0.386,0.156,4493000000.0,1.766,17761000000.0,6093000000.0,APA,3,1,MLE_TOP10xIRC_TOP10_20d
491932113,2026-03-20,2026-01-30,49,,MATCHED_NAME_VERIFIED,False,OK,,10058000000.0,1970000000.0,9.21,1675000000.0,-8.894,0.386,0.196,4499000000.0,17.972,8708000000.0,459000000.0,STX,5,7,MLE_TOP10xIRC_TOP10_20d
10880,2026-03-23,2026-02-18,33,,MATCHED_STRONG,False,OK,,22075000000.0,2326000000.0,1.65,,0.046,0.317,0.075,22396000000.0,1.321,84186000000.0,36034000000.0,OXY,9,1,MLE_TOP10xIRC_TOP10_20d
10885,2026-03-23,2026-02-17,34,,MATCHED_STRONG,False,OK,,61548000000.0,7988000000.0,6.36,7243000000.0,0.123,0.435,0.13,23444000000.0,0.891,121939000000.0,64487000000.0,COP,10,1,MLE_TOP10xIRC_TOP10_20d
